"","file_type","ie_number...2","rep_number","file_name","duration","sample_rate","num_channels","amplitude","xml_title","xml_creators","xml_type","xml_publisher","xml_date","xml_language","xml_identifier","xml_bibliographicCitation","mms","ie_number...18","label_code","label1","label2","label3","label4","label5"
"2449","mp3","IE1575179","REP74156526","FL74156558_Biggie Dan Dannah - Ona Paper Tip G.mp3",239.098775510204,44100,10544256,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2450","mp3","IE1575179","REP74156526","FL74156558_Biggie Dan Dannah - Ona Paper Tip G.mp3",239.098775510204,44100,10544256,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2451","mp3","IE1575179","REP74156526","FL74156559_Double D - Left Out Of It.mp3",207.516734693878,44100,9151488,31859,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2452","mp3","IE1575179","REP74156526","FL74156559_Double D - Left Out Of It.mp3",207.516734693878,44100,9151488,31859,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2453","mp3","IE1575179","REP74156526","FL74156559_Double D - Left Out Of It.mp3",207.516734693878,44100,9151488,31859,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2454","mp3","IE1575179","REP74156526","FL74156560_Dj Myrikal - The Storm.mp3",212.636734693878,44100,9377280,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2455","mp3","IE1575179","REP74156526","FL74156560_Dj Myrikal - The Storm.mp3",212.636734693878,44100,9377280,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2456","mp3","IE1575179","REP74156526","FL74156560_Dj Myrikal - The Storm.mp3",212.636734693878,44100,9377280,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2457","mp3","IE1575179","REP74156526","FL74156561_Double D - The Games Over.mp3",176.822857142857,44100,7797888,31550,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2458","mp3","IE1575179","REP74156526","FL74156561_Double D - The Games Over.mp3",176.822857142857,44100,7797888,31550,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2459","mp3","IE1575179","REP74156526","FL74156561_Double D - The Games Over.mp3",176.822857142857,44100,7797888,31550,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2460","mp3","IE1575179","REP74156526","FL74156562_Nemz - Crystal Clear.mp3",214.360816326531,44100,9453312,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2461","mp3","IE1575179","REP74156526","FL74156562_Nemz - Crystal Clear.mp3",214.360816326531,44100,9453312,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2462","mp3","IE1575179","REP74156526","FL74156562_Nemz - Crystal Clear.mp3",214.360816326531,44100,9453312,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2463","mp3","IE1575179","REP74156526","FL74156563_Nemz - Alot Of Mc's.mp3",195.526530612245,44100,8622720,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2464","mp3","IE1575179","REP74156526","FL74156563_Nemz - Alot Of Mc's.mp3",195.526530612245,44100,8622720,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2465","mp3","IE1575179","REP74156526","FL74156563_Nemz - Alot Of Mc's.mp3",195.526530612245,44100,8622720,32768,"Brutality presents booooom.               Vol. 6               [compiled by] Brutality.","Brutality (Musician)||Biggie Dan.||DJ Myrikal.||Double D.||Nemz.","Sound Recordings","[England?] :               Grime Forum,","2009.","zxx","IE1575179","Brutality presents booooom.",9913798753502836,"IE1575179","","","","","",""
"2466","mp3","IE1575290","REP74156564","FL74156565_07-Theme_To_Braingym_vbr.mp3",111.490612244898,44100,4916736,32669,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2467","mp3","IE1575290","REP74156564","FL74156565_07-Theme_To_Braingym_vbr.mp3",111.490612244898,44100,4916736,32669,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2468","mp3","IE1575290","REP74156564","FL74156565_07-Theme_To_Braingym_vbr.mp3",111.490612244898,44100,4916736,32669,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2469","mp3","IE1575290","REP74156564","FL74156566_08-The_Remote_Controlled_Accordion_vbr.mp3",77.8710204081633,44100,3434112,32478,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2470","mp3","IE1575290","REP74156564","FL74156566_08-The_Remote_Controlled_Accordion_vbr.mp3",77.8710204081633,44100,3434112,32478,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2471","mp3","IE1575290","REP74156564","FL74156566_08-The_Remote_Controlled_Accordion_vbr.mp3",77.8710204081633,44100,3434112,32478,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2472","mp3","IE1575290","REP74156564","FL74156567_03-Marble_Madness_2.0_vbr.mp3",100.153469387755,44100,4416768,31327,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2473","mp3","IE1575290","REP74156564","FL74156567_03-Marble_Madness_2.0_vbr.mp3",100.153469387755,44100,4416768,31327,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2474","mp3","IE1575290","REP74156564","FL74156567_03-Marble_Madness_2.0_vbr.mp3",100.153469387755,44100,4416768,31327,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2475","mp3","IE1575290","REP74156564","FL74156568_02-Shiseido_vbr.mp3",241.89387755102,44100,10667520,29525,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2476","mp3","IE1575290","REP74156564","FL74156568_02-Shiseido_vbr.mp3",241.89387755102,44100,10667520,29525,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2477","mp3","IE1575290","REP74156564","FL74156568_02-Shiseido_vbr.mp3",241.89387755102,44100,10667520,29525,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2478","mp3","IE1575290","REP74156564","FL74156569_14-Western_Digital_vbr.mp3",144.195918367347,44100,6359040,25902,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2479","mp3","IE1575290","REP74156564","FL74156569_14-Western_Digital_vbr.mp3",144.195918367347,44100,6359040,25902,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2480","mp3","IE1575290","REP74156564","FL74156569_14-Western_Digital_vbr.mp3",144.195918367347,44100,6359040,25902,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2481","mp3","IE1575290","REP74156564","FL74156570_13-Power_Glove_vbr.mp3",149.942857142857,44100,6612480,31949,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2482","mp3","IE1575290","REP74156564","FL74156570_13-Power_Glove_vbr.mp3",149.942857142857,44100,6612480,31949,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2483","mp3","IE1575290","REP74156564","FL74156570_13-Power_Glove_vbr.mp3",149.942857142857,44100,6612480,31949,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2484","mp3","IE1575290","REP74156564","FL74156591_09-12_51_vbr.mp3",68.0228571428571,44100,2999808,32768,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2485","mp3","IE1575290","REP74156564","FL74156591_09-12_51_vbr.mp3",68.0228571428571,44100,2999808,32768,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2486","mp3","IE1575290","REP74156564","FL74156591_09-12_51_vbr.mp3",68.0228571428571,44100,2999808,32768,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
"2487","mp3","IE1575290","REP74156564","FL74156592_11-Now_I_Am_Nuclear_vbr.mp3",82.8865306122449,44100,3655296,24250,"Western digital               Disasteradio.","Disasteradio
    (Musician),
    1983-","Sound Recordings","[Lower Hutt, N.Z. :               Disasteradio,","2004?]","zxx","IE1575290","Western digital",9913799453502836,"IE1575290","","","","","",""
